x	m	X	Y	kappa	P	rho	L
1.0003565769476659	1.989000000147188e+33	0.7372519637	0.2446863863	0.04082854497	9846.52182	3.298061719e-08	3.845997429e+33
1.0003478019585554	1.9890000001459294e+33	0.7372519637	0.2446863863	0.04295137359	10413.05264	3.475011407e-08	3.845997429e+33
1.0003390161934198	1.9890000001446015e+33	0.7372519637	0.2446863863	0.04519098675	11010.57556	3.659987262e-08	3.845997429e+33
1.0003302172096935	1.989000000143201e+33	0.7372519637	0.2446863863	0.04754970132	11640.73815	3.853267458e-08	3.845997429e+33
1.0003214008406467	1.989000000141724e+33	0.7372519637	0.2446863863	0.05002436319	12305.35496	4.05516758e-08	3.845997429e+33
1.0003125624885085	1.989000000140166e+33	0.7372519637	0.2446863863	0.05262169659	13006.38797	4.266041767e-08	3.845997429e+33
1.00030369827391	1.9890000001385225e+33	0.7372519637	0.2446863863	0.05534936971	13745.91996	4.486275181e-08	3.845997429e+33
1.0002948044611624	1.9890000001367888e+33	0.7372519637	0.2446863863	0.05821989067	14526.07457	4.716259447e-08	3.845997429e+33
1.0002858799008232	1.98900000013496e+33	0.7372519637	0.2446863863	0.06126378928	15348.91503	4.956366301e-08	3.845997429e+33
1.0002769257423347	1.989000000133032e+33	0.7372519637	0.2446863863	0.06450091766	16216.39889	5.206943191e-08	3.845997429e+33
1.0002679358074429	1.989000000130999e+33	0.7372519637	0.2446863863	0.06782681169	17131.23332	5.468584948e-08	3.845997429e+33
1.0002589009006062	1.9890000001288532e+33	0.7372519637	0.2446863863	0.07130318084	18096.74721	5.742092476e-08	3.845997429e+33
1.0002498136941276	1.9890000001265874e+33	0.7372519637	0.2446863863	0.0748893243	19116.30498	6.028294145e-08	3.845997429e+33
1.0002406602510143	1.989000000124191e+33	0.7372519637	0.2446863863	0.07851739282	20194.4701	6.32840191e-08	3.845997429e+33
1.0002314353987745	1.989000000121656e+33	0.7372519637	0.2446863863	0.08237885919	21335.15586	6.643431896e-08	3.845997429e+33
1.000222158390573	1.9890000001189802e+33	0.7372519637	0.2446863863	0.0867541239	22539.32685	6.973503609e-08	3.845997429e+33
1.0002128377035497	1.989000000116158e+33	0.7372519637	0.2446863863	0.09120507422	23809.22126	7.319150871e-08	3.845997429e+33
1.000203459113351	1.9890000001131778e+33	0.7372519637	0.2446863863	0.09577896955	25150.31561	7.681921411e-08	3.845997429e+33
1.0001940185969282	1.989000000110029e+33	0.7372519637	0.2446863863	0.1006042325	26567.22664	8.06306817e-08	3.845997429e+33
1.0001845201773303	1.9890000001067033e+33	0.7372519637	0.2446863863	0.1057423532	28063.59589	8.463311578e-08	3.845997429e+33
1.0001749595441471	1.98900000010319e+33	0.7372519637	0.2446863863	0.1110007366	29644.35097	8.881676227e-08	3.845997429e+33
1.0001653355479363	1.9890000000994794e+33	0.7372519637	0.2446863863	0.1166829146	31314.16548	9.319988395e-08	3.845997429e+33
1.0001556766374038	1.9890000000955712e+33	0.7372519637	0.2446863863	0.1232143109	33072.83691	9.780405758e-08	3.845997429e+33
1.0001459961748211	1.9890000000914602e+33	0.7372519637	0.2446863863	0.1298549751	34922.6994	1.026614837e-07	3.845997429e+33
1.0001362809415975	1.989000000087129e+33	0.7372519637	0.2446863863	0.1366899449	36871.56891	1.07776101e-07	3.845997429e+33
1.000126524328437	1.9890000000825634e+33	0.7372519637	0.2446863863	0.1438720285	38926.0606	1.131279849e-07	3.845997429e+33
1.0001167251858976	1.989000000077751e+33	0.7372519637	0.2446863863	0.1514919529	41091.55327	1.187009603e-07	3.845997429e+33
1.000106886100225	1.989000000072682e+33	0.7372519637	0.2446863863	0.1596568853	43372.61927	1.245036516e-07	3.845997429e+33
1.0000970149738373	1.9890000000673486e+33	0.7372519637	0.2446863863	0.1684987824	45772.72961	1.305548459e-07	3.845997429e+33
1.0000871238758833	1.989000000061746e+33	0.7372519637	0.2446863863	0.1781473826	48293.91287	1.368363632e-07	3.845997429e+33
1.0000772286111996	1.9890000000558739e+33	0.7372519637	0.2446863863	0.1888385499	50936.56341	1.433168163e-07	3.845997429e+33
1.000067344122541	1.9890000000497322e+33	0.7372519637	0.2446863863	0.2005505302	53700.31886	1.499908033e-07	3.845997429e+33
1.0000574850653017	1.9890000000433243e+33	0.7372519637	0.2446863863	0.2135407573	56584.27682	1.568576569e-07	3.845997429e+33
1.0000476692558433	1.9890000000366558e+33	0.7372519637	0.2446863863	0.2280425099	59585.34999	1.638598324e-07	3.845997429e+33
1.000037913504765	1.9890000000297383e+33	0.7372519637	0.2446863863	0.2442913448	62698.83812	1.709071629e-07	3.845997429e+33
1.0000282369215514	1.9890000000225867e+33	0.7372519637	0.2446863863	0.2627077246	65917.7104	1.780187763e-07	3.845997429e+33
1.0000186696790727	1.989000000015225e+33	0.7372519637	0.2446863863	0.2838674783	69231.21276	1.852714359e-07	3.845997429e+33
1.0000092472663722	1.9890000000076846e+33	0.7372519637	0.2446863863	0.3082817188	72625.47541	1.925767683e-07	3.845997429e+33
1.0	1.989e+33	0.7372519637	0.2446863863	0.3365209585	76084.75983	1.997975921e-07	3.845997429e+33
0.9999965107230602	1.9889999999970264e+33	0.7372519637	0.2446863863	0.3485109615	77423.16654	2.025313941e-07	3.845997429e+33
0.9999930519063515	1.988999999994039e+33	0.7372519637	0.2446863863	0.3612041778	78767.9113	2.052404447e-07	3.845997429e+33
0.9999896254177181	1.9889999999910405e+33	0.7372519637	0.2446863863	0.3746397366	80117.6725	2.079168377e-07	3.845997429e+33
0.9999862332686849	1.9889999999880336e+33	0.7372519637	0.2446863863	0.3888605089	81471.06456	2.10554442e-07	3.845997429e+33
0.9999828780454978	1.9889999999850222e+33	0.7372519637	0.2446863863	0.4039125469	82826.53852	2.131485409e-07	3.845997429e+33
0.9999795620470422	1.9889999999820102e+33	0.7372519637	0.2446863863	0.4198491805	84182.41038	2.156993592e-07	3.845997429e+33
0.9999762881469247	1.9889999999790014e+33	0.7372519637	0.2446863863	0.4367289739	85536.82562	2.182104039e-07	3.845997429e+33
0.9999730596497933	1.988999999976e+33	0.7372519637	0.2446863863	0.4546085091	86887.85158	2.206826125e-07	3.845997429e+33
0.9999698794292545	1.9889999999730105e+33	0.7372519637	0.2446863863	0.4735422384	88233.54847	2.231142591e-07	3.845997429e+33
0.9999667503589149	1.988999999970037e+33	0.7372519637	0.2446863863	0.4935807524	89572.04045	2.254998839e-07	3.845997429e+33
0.9999636748813404	1.9889999999670842e+33	0.7372519637	0.2446863863	0.5147716558	90901.36643	2.278319189e-07	3.845997429e+33
0.9999606557264573	1.9889999999641558e+33	0.7372519637	0.2446863863	0.5371637203	92219.62927	2.301049189e-07	3.845997429e+33
0.9999576953368313	1.9889999999612562e+33	0.7372519637	0.2446863863	0.5608044527	93524.90338	2.323141331e-07	3.845997429e+33
0.999954796155028	1.98899999995839e+33	0.7372519637	0.2446863863	0.5857396549	94815.25609	2.344555193e-07	3.845997429e+33
0.999951960479933	1.988999999955561e+33	0.7372519637	0.2446863863	0.61200866	96088.7192	2.365256223e-07	3.845997429e+33
0.9999491906104314	1.988999999952774e+33	0.7372519637	0.2446863863	0.6396637861	97343.34583	2.385215136e-07	3.845997429e+33
0.999946488558048	1.9889999999500328e+33	0.7372519637	0.2446863863	0.6687275617	98577.42356	2.404409045e-07	3.845997429e+33
0.9999438553285452	1.9889999999473407e+33	0.7372519637	0.2446863863	0.6992396663	99789.41762	2.422822506e-07	3.845997429e+33
0.9999412925024066	1.9889999999447008e+33	0.7372519637	0.2446863863	0.7312429967	100977.914	2.440441453e-07	3.845997429e+33
0.9999388009417143	1.9889999999421162e+33	0.7372519637	0.2446863863	0.7647760324	102141.4846	2.457255542e-07	3.845997429e+33
0.9999363816522305	1.98899999993959e+33	0.7372519637	0.2446863863	0.79987135	103278.8717	2.473255588e-07	3.845997429e+33
0.9999340353523571	1.988999999937124e+33	0.7372519637	0.2446863863	0.8365569249	104388.9526	2.488438383e-07	3.845997429e+33
0.9999317621857743	1.988999999934721e+33	0.7372519637	0.2446863863	0.8748574593	105470.8108	2.502805969e-07	3.845997429e+33
0.9999295622961624	1.9889999999323824e+33	0.7372519637	0.2446863863	0.9147945909	106523.7214	2.516363033e-07	3.845997429e+33
0.9999274348214393	1.988999999930109e+33	0.7372519637	0.2446863863	0.9563891044	107547.2653	2.529121238e-07	3.845997429e+33
0.9999253787558429	1.988999999927901e+33	0.7372519637	0.2446863863	0.9996639681	108541.3572	2.541097425e-07	3.845997429e+33
0.9999233920878484	1.9889999999257577e+33	0.7372519637	0.2446863863	1.044650453	109506.253	2.552314088e-07	3.845997429e+33
0.9999214722312098	1.9889999999236781e+33	0.7372519637	0.2446863863	1.091392179	110442.6772	2.562800521e-07	3.845997429e+33
0.9999196157375989	1.9889999999216585e+33	0.7372519637	0.2446863863	1.139949479	111351.7882	2.57259099e-07	3.845997429e+33
0.9999178181529255	1.9889999999196962e+33	0.7372519637	0.2446863863	1.190395559	112235.2984	2.581722423e-07	3.845997429e+33
0.9999160743046974	1.988999999917786e+33	0.7372519637	0.2446863863	1.242762701	113095.3038	2.590235125e-07	3.845997429e+33
0.9999143797388244	1.9889999999159242e+33	0.7372519637	0.2446863863	1.297212444	113933.7229	2.598166411e-07	3.845997429e+33
0.9999127295701747	1.9889999999141054e+33	0.7372519637	0.2446863863	1.353857625	114752.5168	2.605552094e-07	3.845997429e+33
0.9999111186262568	1.988999999912325e+33	0.7372519637	0.2446863863	1.413065479	115554.144	2.612430317e-07	3.845997429e+33
0.9999095397230535	1.988999999910576e+33	0.7372519637	0.2446863863	1.475131276	116341.7309	2.618841279e-07	3.845997429e+33
0.9999079856765481	1.9889999999088498e+33	0.7372519637	0.2446863863	1.540438331	117118.8444	2.624826522e-07	3.845997429e+33
0.9999064485843224	1.988999999907139e+33	0.7372519637	0.2446863863	1.609452495	117889.1225	2.630426031e-07	3.845997429e+33
0.9999049208313185	1.9889999999054352e+33	0.7372519637	0.2446863863	1.682719125	118656.2812	2.63567671e-07	3.845997429e+33
0.9999033949461589	1.98899999990373e+33	0.7372519637	0.2446863863	1.760867273	119424.0866	2.640610589e-07	3.845997429e+33
0.9999018631701055	1.9889999999020153e+33	0.7372519637	0.2446863863	1.844613035	120196.1766	2.645257367e-07	3.845997429e+33
0.9999003183191417	1.9889999999002828e+33	0.7372519637	0.2446863863	1.934756471	120976.2104	2.649645105e-07	3.845997429e+33
0.9998987534966113	1.9889999998985254e+33	0.7372519637	0.2446863863	2.032171585	121767.5418	2.653798506e-07	3.845997429e+33
0.9998971628116206	1.9889999998967358e+33	0.7372519637	0.2446863863	2.137790322	122573.3115	2.657743868e-07	3.845997429e+33
0.9998955406606364	1.9889999998949084e+33	0.7372519637	0.2446863863	2.252564959	123396.1058	2.661505504e-07	3.845997429e+33
0.9998938827332488	1.9889999998930384e+33	0.7372519637	0.2446863863	2.377437079	124238.241	2.665115217e-07	3.845997429e+33
0.9998921864432117	1.988999999891122e+33	0.7372519637	0.2446863863	2.513201742	125101.0389	2.668599047e-07	3.845997429e+33
0.9998904519342053	1.9889999998891603e+33	0.7372519637	0.2446863863	2.660809865	125984.4709	2.671980568e-07	3.845997429e+33
0.9998886804993529	1.9889999998871542e+33	0.7372519637	0.2446863863	2.820931022	126887.7412	2.675285683e-07	3.845997429e+33
0.9998868744375398	1.9889999998851063e+33	0.7372519637	0.2446863863	2.994061479	127809.7983	2.678544483e-07	3.845997429e+33
0.9998850370534135	1.9889999998830204e+33	0.7372519637	0.2446863863	3.180528789	128749.1074	2.681787761e-07	3.845997429e+33
0.9998831719389825	1.9889999998809004e+33	0.7372519637	0.2446863863	3.380523384	129703.6505	2.685051826e-07	3.845997429e+33
0.9998812826862552	1.9889999998787505e+33	0.7372519637	0.2446863863	3.594194383	130671.7508	2.688369e-07	3.845997429e+33
0.999879371594117	1.9889999998765732e+33	0.7372519637	0.2446863863	3.821739643	131652.2855	2.691768354e-07	3.845997429e+33
0.9998774395246499	1.988999999874369e+33	0.7372519637	0.2446863863	4.063449926	132644.8	2.695277245e-07	3.845997429e+33
0.9998754861904932	1.9889999998721377e+33	0.7372519637	0.2446863863	4.319772443	133649.678	2.698924555e-07	3.845997429e+33
0.9998735101548434	1.988999999869877e+33	0.7372519637	0.2446863863	4.591289557	134667.6157	2.70274076e-07	3.845997429e+33
0.9998715096935367	1.9889999998675853e+33	0.7372519637	0.2446863863	4.87871137	135699.5654	2.706757549e-07	3.845997429e+33
0.999869482651368	1.9889999998652596e+33	0.7372519637	0.2446863863	5.182786538	136746.9338	2.710997823e-07	3.845997429e+33
0.9998674261547306	1.9889999998628964e+33	0.7372519637	0.2446863863	5.50427682	137811.1563	2.715479888e-07	3.845997429e+33
0.9998653374736981	1.988999999860492e+33	0.7372519637	0.2446863863	5.844287934	138893.9523	2.720224776e-07	3.845997429e+33
0.9998632128725818	1.9889999998580417e+33	0.7372519637	0.2446863863	6.204022451	139997.2547	2.725252633e-07	3.845997429e+33
0.9998610491904143	1.9889999998555422e+33	0.7372519637	0.2446863863	6.584793313	141123.0244	2.7305943e-07	3.845997429e+33
0.9998588432662283	1.988999999852988e+33	0.7372519637	0.2446863863	6.987995797	142273.1088	2.736273146e-07	3.845997429e+33
0.9998565922264171	1.9889999998503763e+33	0.7372519637	0.2446863863	7.414752633	143449.2987	2.742307191e-07	3.845997429e+33
0.999854293197374	1.9889999998477032e+33	0.7372519637	0.2446863863	7.866243633	144653.2707	2.74871197e-07	3.845997429e+33
0.9998519430181314	1.9889999998449636e+33	0.7372519637	0.2446863863	8.344162672	145886.9434	2.755507544e-07	3.845997429e+33
0.9998495386714025	1.988999999842154e+33	0.7372519637	0.2446863863	8.850355182	147152.2353	2.762715361e-07	3.845997429e+33
0.9998470772835806	1.98899999983927e+33	0.7372519637	0.2446863863	9.386843107	148451.1643	2.77036625e-07	3.845997429e+33
0.9998445562684195	1.9889999998363074e+33	0.7372519637	0.2446863863	9.955872717	149785.3361	2.778475523e-07	3.845997429e+33
0.9998419731833537	1.9889999998332632e+33	0.7372519637	0.2446863863	10.55950465	151156.3568	2.787059075e-07	3.845997429e+33
0.9998393257294976	1.9889999998301333e+33	0.7372519637	0.2446863863	11.19898222	152566.0736	2.796132261e-07	3.845997429e+33
0.9998366113206055	1.9889999998269132e+33	0.7372519637	0.2446863863	11.8763922	154016.2771	2.805712619e-07	3.845997429e+33
0.999833827370431	1.988999999823599e+33	0.7372519637	0.2446863863	12.59394309	155508.8858	2.815830054e-07	3.845997429e+33
0.9998309717237693	1.9889999998201873e+33	0.7372519637	0.2446863863	13.35386216	157045.5908	2.826506943e-07	3.845997429e+33
0.9998280425127761	1.9889999998166738e+33	0.7372519637	0.2446863863	14.15838812	158628.0121	2.837755176e-07	3.845997429e+33
0.9998250380132871	1.9889999998130553e+33	0.7372519637	0.2446863863	15.00983824	160257.8266	2.849589507e-07	3.845997429e+33
0.9998219559264172	1.9889999998093276e+33	0.7372519637	0.2446863863	15.91065647	161936.7254	2.862025681e-07	3.845997429e+33
0.9998187945280023	1.988999999805487e+33	0.7372519637	0.2446863863	16.86355884	163666.6269	2.875083972e-07	3.845997429e+33
0.999815551950198	1.9889999998015293e+33	0.7372519637	0.2446863863	17.8715935	165449.2223	2.888796259e-07	3.845997429e+33
0.9998122266125207	1.988999999797451e+33	0.7372519637	0.2446863863	18.93722298	167286.2169	2.903173381e-07	3.845997429e+33
0.9998088172218471	1.9889999997932484e+33	0.7372519637	0.2446863863	20.06301345	169179.2306	2.918227538e-07	3.845997429e+33
0.9998053223413743	1.9889999997889178e+33	0.7372519637	0.2446863863	21.25179281	171129.9831	2.933971619e-07	3.845997429e+33
0.9998017405342986	1.9889999997844545e+33	0.7372519637	0.2446863863	22.50754208	173140.279	2.950421818e-07	3.845997429e+33
0.9997980705074971	1.9889999997798558e+33	0.7372519637	0.2446863863	23.83255833	175211.8521	2.96760907e-07	3.845997429e+33
0.9997943112552076	1.988999999775117e+33	0.7372519637	0.2446863863	25.22904593	177346.4788	2.985548343e-07	3.845997429e+33
0.9997904617716674	1.988999999770235e+33	0.7372519637	0.2446863863	26.69933324	179545.6939	3.00424747e-07	3.845997429e+33
0.9997865214821555	1.9889999997652056e+33	0.7372519637	0.2446863863	28.24578845	181811.2736	3.023718697e-07	3.845997429e+33
0.999782489237229	1.9889999997600253e+33	0.7372519637	0.2446863863	29.87075065	184144.9233	3.043973475e-07	3.845997429e+33
0.999778364605847	1.98899999975469e+33	0.7372519637	0.2446863863	31.57651131	186548.4052	3.065041159e-07	3.845997429e+33
0.9997741468696079	1.9889999997491962e+33	0.7372519637	0.2446863863	33.36510362	189023.396	3.086938851e-07	3.845997429e+33
0.9997698357411509	1.98899999974354e+33	0.7372519637	0.2446863863	35.23802951	191571.587	3.109675567e-07	3.845997429e+33
0.9997654307894349	1.9889999997377174e+33	0.7372519637	0.2446863863	37.19542665	194194.6692	3.133258323e-07	3.845997429e+33
0.9997609320144601	1.9889999997317254e+33	0.7372519637	0.2446863863	39.2455971	196894.2769	3.157696382e-07	3.845997429e+33
0.9997563391288659	1.9889999997255593e+33	0.7372519637	0.2446863863	41.39429944	199672.2432	3.183009643e-07	3.845997429e+33
0.999751651701611	1.9889999997192156e+33	0.7372519637	0.2446863863	43.6377753	202530.3729	3.209221243e-07	3.845997429e+33
0.9997468700200562	1.98899999971269e+33	0.7372519637	0.2446863863	45.98052722	205470.3288	3.236336306e-07	3.845997429e+33
0.9997419940842016	1.9889999997059792e+33	0.7372519637	0.2446863863	48.42471579	208493.9581	3.264362212e-07	3.845997429e+33
0.9997370238940471	1.988999999699079e+33	0.7372519637	0.2446863863	50.97056619	211603.0515	3.293306716e-07	3.845997429e+33
0.9997319597369534	1.988999999691985e+33	0.7372519637	0.2446863863	53.61917028	214799.428	3.323180688e-07	3.845997429e+33
0.9997268017566008	1.9889999996846934e+33	0.7372519637	0.2446863863	56.37189719	218084.8924	3.354015534e-07	3.845997429e+33
0.99972155024035	1.9889999996772002e+33	0.7372519637	0.2446863863	59.2300129	221461.3204	3.385818619e-07	3.845997429e+33
0.999716205619242	1.988999999669501e+33	0.7372519637	0.2446863863	62.19470685	224930.5737	3.41859846e-07	3.845997429e+33
0.9997107683243178	1.988999999661592e+33	0.7372519637	0.2446863863	65.26704149	228494.514	3.452362329e-07	3.845997429e+33
0.9997052389302988	1.9889999996534688e+33	0.7372519637	0.2446863863	68.44791245	232155.0738	3.487117763e-07	3.845997429e+33
0.9996996178682259	1.988999999645127e+33	0.7372519637	0.2446863863	71.73801334	235914.186	3.522890661e-07	3.845997429e+33
0.9996939057128206	1.9889999996365624e+33	0.7372519637	0.2446863863	75.13735638	239773.7546	3.559697128e-07	3.845997429e+33
0.9996881030388041	1.9889999996277708e+33	0.7372519637	0.2446863863	78.6439355	243735.8546	3.597545853e-07	3.845997429e+33
0.9996822107082584	1.988999999618747e+33	0.7372519637	0.2446863863	82.2618135	247802.4896	3.636443603e-07	3.845997429e+33
0.9996762291522245	1.9889999996094874e+33	0.7372519637	0.2446863863	86.00354192	251975.6208	3.676395867e-07	3.845997429e+33
0.9996701592327846	1.988999999599987e+33	0.7372519637	0.2446863863	89.85787943	256257.4082	3.717418664e-07	3.845997429e+33
0.9996640016683402	1.9889999995902414e+33	0.7372519637	0.2446863863	93.82970789	260649.8413	3.759541868e-07	3.845997429e+33
0.9996577573209733	1.9889999995802453e+33	0.7372519637	0.2446863863	97.92081273	265155.1938	3.802774848e-07	3.845997429e+33
0.9996514267654053	1.9889999995699944e+33	0.7372519637	0.2446863863	102.1329143	269775.5122	3.847126924e-07	3.845997429e+33
0.999645011151079	1.9889999995594838e+33	0.7372519637	0.2446863863	106.468081	274513.0985	3.892608038e-07	3.845997429e+33
0.9996385113400761	1.9889999995487086e+33	0.7372519637	0.2446863863	110.9285885	279370.1412	3.93922641e-07	3.845997429e+33
0.9996319280507986	1.9889999995376633e+33	0.7372519637	0.2446863863	115.516977	284348.7721	3.987004721e-07	3.845997429e+33
0.9996252622890086	1.9889999995263436e+33	0.7372519637	0.2446863863	120.2359717	289451.3216	4.035969925e-07	3.845997429e+33
0.9996185149167883	1.9889999995147444e+33	0.7372519637	0.2446863863	125.0883929	294680.2624	4.086135459e-07	3.845997429e+33
0.9996116870835803	1.9889999995028595e+33	0.7372519637	0.2446863863	130.077251	300037.8399	4.137515163e-07	3.845997429e+33
0.9996047796514665	1.9889999994906846e+33	0.7372519637	0.2446863863	135.2058002	305526.4983	4.190124496e-07	3.845997429e+33
0.9995977936262095	1.9889999994782138e+33	0.7372519637	0.2446863863	140.4775557	311148.6535	4.243973457e-07	3.845997429e+33
0.9995907295825305	1.9889999994654414e+33	0.7372519637	0.2446863863	145.8960935	316907.0339	4.299065826e-07	3.845997429e+33
0.9995835885261917	1.988999999452361e+33	0.7372519637	0.2446863863	151.4650579	322804.3397	4.355412455e-07	3.845997429e+33
0.999576370744554	1.9889999994389663e+33	0.7372519637	0.2446863863	157.1883135	328843.3845	4.413028425e-07	3.845997429e+33
0.9995690772433796	1.9889999994252514e+33	0.7372519637	0.2446863863	163.0699562	335027.1811	4.47192736e-07	3.845997429e+33
0.99956170859739	1.98899999941121e+33	0.7372519637	0.2446863863	169.1143222	341358.4011	4.532120257e-07	3.845997429e+33
0.9995542655249867	1.988999999396835e+33	0.7372519637	0.2446863863	175.3260834	347840.0004	4.593621161e-07	3.845997429e+33
0.9995467487445715	1.9889999993821204e+33	0.7372519637	0.2446863863	181.710382	354475.1621	4.656459462e-07	3.845997429e+33
0.9995391588308657	1.9889999993670586e+33	0.7372519637	0.2446863863	188.2727968	361267.0696	4.720659434e-07	3.845997429e+33
0.999531496502271	1.9889999993516426e+33	0.7372519637	0.2446863863	195.0196297	368218.8208	4.786237762e-07	3.845997429e+33
0.9995237621898283	1.9889999993358657e+33	0.7372519637	0.2446863863	201.9584791	375333.542	4.853209942e-07	3.845997429e+33
0.9995159568993001	1.98899999931972e+33	0.7372519637	0.2446863863	209.0993105	382614.8429	4.921596369e-07	3.845997429e+33
0.9995080809180469	1.9889999993031986e+33	0.7372519637	0.2446863863	216.4567217	390065.7646	4.991417132e-07	3.845997429e+33
0.9995001351081508	1.9889999992862936e+33	0.7372519637	0.2446863863	224.0483675	397689.945	5.062703838e-07	3.845997429e+33
